lang|text|created_at
en|RT @TheFunnyVine: When you have to vote for Trump or Hillary #ElectionDay https://t.co/OjPf68RARJ|Tue Nov 08 23:17:27 +0000 2016
en|RT @esqonfire: I wouldn't want failing to vote against Hillary on my conscience &amp; you won't either so GO VOTE TRUMP #MAGA #ElectionDay #Ele…|Tue Nov 08 23:17:27 +0000 2016
en|RT @Redistrict: Just one final thing: Remember, whatever the popular vote margin tonight, it should be ~1.5% better for Hillary Clinton by…|Tue Nov 08 23:17:27 +0000 2016
en|"RT @ProgtopiaBooks: Some Pittsburgh machines changing from Trump to Hillary.
Problems call 1-866-OUR-VOTE"|Tue Nov 08 23:17:27 +0000 2016
en|RT @pizzaparacenar: Ni Trump ni Hillary https://t.co/O4X2zybhAX|Tue Nov 08 23:17:27 +0000 2016
en|RT @TheTrumpLady: #Trump LOOKIN' GOOD Already! Wait for the WORKING CLASS, NEW VOTERS, &amp; 15% UNDECIDED To Come Home &amp; Vote!… |Tue Nov 08 23:17:27 +0000 2016
en|@realDonaldTrump You HAVE to WIN! I'm so nervous &amp; I don't even live in USA. 🍁|Tue Nov 08 23:17:27 +0000 2016
en|"RT @ameeritalsham: Hillary Clinton: ""I want the Iranians to know, that if I'm the president, we will attack Iran"" https://t.co/FMb2jIqIRF"|Tue Nov 08 23:17:27 +0000 2016
en|"RT @BourneInTexas: Comey &amp; Lynch have done nothing but play games with justice and with voters.

https://t.co/5yYagoDIxK… "|Tue Nov 08 23:17:27 +0000 2016
en|RT @mitchellvii: If this is a change election, Trump just won it. https://t.co/shd8wGOIDI|Tue Nov 08 23:17:28 +0000 2016
en|"RT @SandraTXAS: GOP come home!
#ImVotingBecause Not voting IS voting for Hillary =gun control,abortion,open borders
#YoungJustice… "|Tue Nov 08 23:17:27 +0000 2016
en|@Diva_Whoo If you support Hillary, you support what Hillary supports. You can deny it all you like, but you voted for what SHE does. -VJ|Tue Nov 08 23:17:28 +0000 2016
en|Oh my gosh, please Lord, let us beat #Trump #bigly tonight!! &lt;3 #ImWithHer #ClintonKaine2016|Tue Nov 08 23:17:28 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:17:27 +0000 2016
en|Americans pick between #Clinton and #Trump after brutal #campaign https://t.co/WgXHWzhtM2|Tue Nov 08 23:17:28 +0000 2016
en|@RestlessNativ @FloridaGOP @realDonaldTrump And you're PROUD of this corrupt pay to play B---CH? You and your liberal friends are TRAITORS!|Tue Nov 08 23:17:28 +0000 2016
en|RT @mitchellvii: In numerous exits, people said they most wanted a change candidate. Trump wins on change 82-12%  Wow. https://t.co/shd8wGO…|Tue Nov 08 23:17:28 +0000 2016
en|"RT @Channel4News: TrumpLand film-maker Michael Moore (@MMFlint) is worried a @RealDonaldTrump presidency will mean a Brexit-style ""Am… "|Tue Nov 08 23:17:28 +0000 2016
en|US ATTACKS RUSSIA AS HILLARY IS ELECTED https://t.co/pDEKtIN0JW via @YouTube|Tue Nov 08 23:17:28 +0000 2016
en|RT @pettyblackgirI: Hillary is also racist. Hillary is married to a r*pist. Hillary funds genocide &amp; ethnic cleansing. Quit trying to g… |Tue Nov 08 23:17:28 +0000 2016
en|"*donal trumps voice* ""nooooo noooo, wrong. Wrong"" https://t.co/4sKVJpLcBy"|Tue Nov 08 23:17:28 +0000 2016
en|RT @mitchellvii: In numerous exits, people said they most wanted a change candidate. Trump wins on change 82-12%  Wow. https://t.co/shd8wGO…|Tue Nov 08 23:17:28 +0000 2016
en|RT @BoSnerdley: Freddie Gray Prosecutor Breaks Law By Taking Photo While Voting For Hillary https://t.co/0htSGy5uVI via @dailycaller|Tue Nov 08 23:17:28 +0000 2016
en|RT @Absolemdu83: #Kentucky (8 EV): (1% in) Donald #Trump 79%  Hillary #Clinton 18% #results #ElectionDay #ElectionNight (@MSNBC)|Tue Nov 08 23:17:28 +0000 2016
en|RT @depressedfalls: If @realDonaldTrump wins I'll give everyone who RETWEETS  10$ #ElectionDay #myvote2016 https://t.co/7aT6EOTQjv|Tue Nov 08 23:17:28 +0000 2016
en|"RT @Pamela_Moore13: Undecided? Watch this video:

""Hillary is part of the DC elite that has bankrupted America &amp; got rich off failed pr… "|Tue Nov 08 23:17:28 +0000 2016
en|RT @DonaldJTrumpJr: Doesn't get cooler than this. WWII Hero &amp; Navajo Code Talker came to see me in NM today to support @realDonaldTrump htt…|Tue Nov 08 23:17:28 +0000 2016
en|RT @virginiamoore_: Can't understand the logic of voting for Hillary bc she's a woman. The first female president should represent women we…|Tue Nov 08 23:17:28 +0000 2016
en|"Shook! 😳
#election2016 #ImWithHer https://t.co/Ty3EVgjN9H"|Tue Nov 08 23:17:28 +0000 2016
en|@mitchellvii @FoxNews @realDonaldTrump this was the silver bullet and ended the election right here|Tue Nov 08 23:17:28 +0000 2016
en|RT @Scarlett210: And #Hillary is a self-serving #elitist who'll continue #globalist policies, destroy ur safety&amp; deprive ur kids of… |Tue Nov 08 23:17:28 +0000 2016
en|RT @GovMikeHuckabee: State Dept says it takes 5 yrs to review 31,000 Hillary emails. Let Comey do it!  He can review 650,000 in 1 week!  ht…|Tue Nov 08 23:17:28 +0000 2016
en|RT @Deadspin: VIDEO: Live report on Trump supporters intimidating Hillary voters w/rape threats interrupted by mad skateboard guy… |Tue Nov 08 23:17:28 +0000 2016
en|RT @SophiaHelwani: Hillary's greatest hits #1. The rigged primary. @BernieSanders @HillaryClinton @WDFx2EU8 @JaredWyand @hectormorenco… |Tue Nov 08 23:17:28 +0000 2016
en|Here for it 100% https://t.co/SwTQzBtTn3|Tue Nov 08 23:17:28 +0000 2016
en|Trump or Clinton   #ElectionNight #ElectionDay #USElection2016 #Trump #Clinton|Tue Nov 08 23:17:28 +0000 2016
en|https://t.co/17psVjJNXt #Election2016 #ElectionDay #Clinton #Trump #Comey #Fox #ABC #CNN #CBS  #NBC #Sky #NTY #AJC… https://t.co/XXfgE1MF41|Tue Nov 08 23:17:28 +0000 2016
en|RT @BritsForHill: PLEASE don't assume #Hillary victory is guaranteed...we made that mistake with Brexit. Go out and TAKE IT! #nevertrump|Tue Nov 08 23:17:28 +0000 2016
en|RT @scrowder: #ElectionDay rigging? =&gt; Pennsylvania Voting Machines Switching Trump Votes to Hillary https://t.co/3seMBzfe64 https://t.co/o…|Tue Nov 08 23:17:28 +0000 2016
en|"RT @ed_hooley: LOUIS FARRAKHAN: HILLARY CLINTON THAT'S A WICKED WOMAN
#YoDecido #ElectionNight #WTFAmericaIn5Words #Trump #vote https://t.c…"|Tue Nov 08 23:17:28 +0000 2016
en|@BareFaceCastro @realDonaldTrump Nope time to drain the swamp! https://t.co/xsMnwKXahq|Tue Nov 08 23:17:28 +0000 2016
en|"RT @toddbarry: Hey @realDonaldTrump. There are some comedy clubs that will book you if you lose. Ask for the ""Todd Barry-style"" door deal!…"|Tue Nov 08 23:17:28 +0000 2016
en|Trump needs New Hampshire as a fallback for Florida. https://t.co/EncHTqtIaH|Tue Nov 08 23:17:28 +0000 2016
en|RT @DonaldJTrumpJr: No matter what the media tells you, WE ARE IN THIS THING! It is razor close in some states. Every single last vote coun…|Tue Nov 08 23:17:28 +0000 2016
en|RT @BWeixlmann: The betting market that @NateSilver538 has referenced before is looking overwhelmingly pro-@HillaryClinton. https://t.co/Gl…|Tue Nov 08 23:17:28 +0000 2016
en|So far I've met 4 people who voted for hillary.. and I've met 58 who voted for trump. So in my circle Trump is winning lol|Tue Nov 08 23:17:28 +0000 2016
en|RT @Awxme: Hillary Clinton may be the first f president. Sorry I meant to say female but the emale got deleted #ElectionDay|Tue Nov 08 23:17:28 +0000 2016
en|RT @RealWesFelton: If you don't like Trump then whatever,  but if you actually LIKE Hillary you are blind to reality.|Tue Nov 08 23:17:29 +0000 2016
en|"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d…"|Tue Nov 08 23:17:29 +0000 2016
en|RT @lslamIsTrash: #PodestaEmails16 Man, they really didn't wanna hand over Hillary email. https://t.co/IneanD3X7f|Tue Nov 08 23:17:28 +0000 2016
en|RT @MikePuccio: I'm a Dem &amp; very proud to have voted for @realDonaldTrump today!! #MAGA #TrumpPence16 https://t.co/QfBKfwgZo5|Tue Nov 08 23:17:29 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Top candidate quality: Can Bring Change - @realDonaldTrump wins 82%. #ElectionNight… |Tue Nov 08 23:17:29 +0000 2016
en|LooooooooL okay this is a good joke https://t.co/AUyybmkFaA|Tue Nov 08 23:17:28 +0000 2016
en|RT @Montana0323: @DRUDGE_REPORT @debbietexaslg Hillary supporters represent the worst of America. They are the true racist bigots.|Tue Nov 08 23:17:29 +0000 2016
en|RT @billmaher: Pls vote for Hillary today. Even if you don't like her, its necessary to block a dangerous lunatic ultimate power. #ThisTime…|Tue Nov 08 23:17:29 +0000 2016
en|"WikiLeaks’ Email Exposes Billionaire Globalist Soros as Hillary Clinton’s Puppet Master https://t.co/IDrIxvQVXA
@po_st"|Tue Nov 08 23:17:28 +0000 2016
en|why is this everything? https://t.co/W6vRptLkks|Tue Nov 08 23:17:29 +0000 2016
en|RT @MeninistTweet: when a feminist is asked why they are voting for hillary besides the fact that she's a woman https://t.co/8I3R5uzOWa|Tue Nov 08 23:17:29 +0000 2016
en|"Chuck: Fuck Hillary Clinton! 
Me: So who did you vote for?
Hillary 🙄😡😂😂😭"|Tue Nov 08 23:17:29 +0000 2016
en|@melanielidman @TimesofIsrael @realDonaldTrump way to go|Tue Nov 08 23:17:29 +0000 2016
en|Hillary Clinton will win. Remember this tweet.|Tue Nov 08 23:17:29 +0000 2016
en|RT @SocialistVoice: Sky News predicts Hillary Clinton has a 79% chance of winning the US presidential election #Election2016 https://t.co/d…|Tue Nov 08 23:17:29 +0000 2016
en|RT @EricTrump: Sean Hannity: If Hillary wins, you own it https://t.co/kQCwX3ttjK|Tue Nov 08 23:17:29 +0000 2016
en|"RT @corybernardi: Election Day in USA. Opportunity for @realDonaldTrump #MakeAmericaGreatAgain. 
@LindaBurneyMP sending this tweet was free…"|Tue Nov 08 23:17:29 +0000 2016
en|RT @marwannafuq: I hope Hillary Clinton helps black people the way black people are helping her https://t.co/trWnHY7M9J|Tue Nov 08 23:17:29 +0000 2016
en|RT @pettyblackgirI: Hillary is also racist. Hillary is married to a r*pist. Hillary funds genocide &amp; ethnic cleansing. Quit trying to g… |Tue Nov 08 23:17:29 +0000 2016
en|RT @MexicoTimes: Street parties expected in #MexicoCity in case Donald Trump loses to Hillary Clinton https://t.co/ViWQCb2Id3… |Tue Nov 08 23:17:29 +0000 2016
en|"@Turboyabo the hillary support station are on gone be like"" first lady President "" and when hillary dose something wrong again....."|Tue Nov 08 23:17:29 +0000 2016
en|RT @EddieMac83: More of the mess left by Hillary supporters at last nights rally in Philly 😡 angry &amp; disgusted.  @FoxNews… |Tue Nov 08 23:17:29 +0000 2016
en|@TheExpositorMag @scrowder @HillaryClinton what Trump policies to make America great again do you favour?|Tue Nov 08 23:17:29 +0000 2016
en|"RT @scottEweinberg: ""If Hillary wins Florida, what would Trump have to do?""

""Well, he'd have to win Arizona, grow an extra dick, and fly t…"|Tue Nov 08 23:17:29 +0000 2016
en|RT @JetlifeSensei: Nothing is scarier than the fact that by midnight tomorrow, either Hillary or Trump is gonna be president|Tue Nov 08 23:17:29 +0000 2016
en|Hillary win this election and make donald trump a part of the past|Tue Nov 08 23:17:29 +0000 2016
en|"RT @WayneDupreeShow: America, we can't afford #HillaryClinton in the WH...

The race is not over! We need you to #VoteTrump #ElectionDay #E…"|Tue Nov 08 23:17:29 +0000 2016
en|RT @ReturnofRV: Now #WTFAmericaIn5Words is trending. Are the Hillary people really that worried?|Tue Nov 08 23:17:29 +0000 2016
en|""" let me think of something stupid so I could get RTs hahaha"" https://t.co/AlYPTXCmTo"|Tue Nov 08 23:17:29 +0000 2016
en|RT @morgandunawayy: Hitler...... Hillary......same thing|Tue Nov 08 23:17:29 +0000 2016
en|"RT @ProfGrabowski: @nytimes columnist @nytdavidbrooks speaking @AdelphiU on #PresidentialElection admits ""big mistake"" in underestimat… "|Tue Nov 08 23:17:29 +0000 2016
en|"Praying we get a real leader,not a ole' goat like Hillary.She is a liar,thief,murder(Benghazi"")an a disgrace.… https://t.co/TewLsIP9ar"|Tue Nov 08 23:17:29 +0000 2016
en|RT @Dbargen: It's your choice America! Ben Garrison cartoon on @GrrrGraphics  #TCOT #LNYHBT #TGDN #NEVERhillary #MAGA #TRUMP https://t.co/g…|Tue Nov 08 23:17:29 +0000 2016
en|RT @Mach1Broker: The La Vista Jr High that my granddaughter attends did a mock election. @realDonaldTrump won with 69%. ... https://t.co/2c…|Tue Nov 08 23:17:29 +0000 2016
en|RT @imartinezp_: Hillary please 🙏🏻|Tue Nov 08 23:17:29 +0000 2016
en|RT @ParksAndRecPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/1kSRUaxGAw|Tue Nov 08 23:17:29 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:17:30 +0000 2016
en|Congrats President Hillary for victory https://t.co/5GYAXcYHWT|Tue Nov 08 23:17:30 +0000 2016
en|RT @TheTrumpLady: #Trump LOOKIN' GOOD Already! Wait for the WORKING CLASS, NEW VOTERS, &amp; 15% UNDECIDED To Come Home &amp; Vote!… |Tue Nov 08 23:17:29 +0000 2016
en|RT @SilERabbit: I avoud sketchy scandals and Trump stuff but the humor + honesty here is legit. HILLARY IS A WARHAWK. If you suppor… |Tue Nov 08 23:17:30 +0000 2016
en|RT @umpire43: Machines in all battleground states are flipping votes to Hillary. Some are using fraction counting fraud. DEMAND A PAPER BAL…|Tue Nov 08 23:17:30 +0000 2016
en|"RT @TEN_GOP: 🚨BREAKING: Big news from New Hampshire! Trump leads Hillary Clinton 52-41‼️

#ElectionNight #IVoted https://t.co/2cD9VHMDws"|Tue Nov 08 23:17:30 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:17:30 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:17:30 +0000 2016
en|"RT @JudicialWatch: Hillary and many of her top aides treated the court process with contempt.
View our Weekly Update here.
https://t.co/qjW…"|Tue Nov 08 23:17:30 +0000 2016
en|RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab|Tue Nov 08 23:17:30 +0000 2016
en|RT @ZachSvobodny: .@HillaryClinton @realDonaldTrump best of luck to both of you. And even though there will only be one winner, the only lo…|Tue Nov 08 23:17:30 +0000 2016
en|RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc|Tue Nov 08 23:17:30 +0000 2016
en|"@nifkinjuice BUT THEY ALSO HATE #HillaryClinton #electionday #ElectionNight #ivotedtrump #IVOTED 
@realDonaldTrump https://t.co/ncsElxq6YZ"|Tue Nov 08 23:17:30 +0000 2016
en|"RT @mitchellvii: FoxNews interviewing people in FL.  Only one person says ""Hillary,"" then says, ""I know I'm in the minority today.""

Very t…"|Tue Nov 08 23:17:30 +0000 2016
en|RT @WeahsCousin: Hope Trump wins. Just to avoid the inevitable montage of Hillary Clinton and Teresa May, with a Beyoncé, - 'Run the World…|Tue Nov 08 23:17:30 +0000 2016
en|RT @rorysutherland: Fact: Hillary Clinton would be the first female American head of state since the death of Queen Anne in 1714. https://t…|Tue Nov 08 23:17:30 +0000 2016
en|RT @sharlyn701aspen: I voted #Trump👍🏻🎉🇺🇸#Happytuesday https://t.co/MI9hsNLvgX|Tue Nov 08 23:17:30 +0000 2016
en|RT @reason: Top @HillaryClinton Adviser Thinks U.S. Should Attack Iran To Benefit Saudi Interests In Yemen https://t.co/gcbnsxJM7S|Tue Nov 08 23:17:30 +0000 2016
en|If Indiana does go magically for Hillary, you will able to go to bed early tonight #ElectionNight|Tue Nov 08 23:17:30 +0000 2016
en|"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d…"|Tue Nov 08 23:17:30 +0000 2016
en|"RT @kaattxo: ""Hillary for prison"" says the frat boy as he snorts a line of Coke and sells xanax to his campus"|Tue Nov 08 23:17:30 +0000 2016
en|Slightly crowded here at the Javitz Center... #hillary #election2016 https://t.co/kUpjOGxnoU|Tue Nov 08 23:17:29 +0000 2016
en|"RT @DeplorablePhD: @DRUDGE_REPORT #MAGA #TrumpTrain #GOP #NRA #2A

MSM &amp; Exit polls lying already. Go #Vote Trump or suffer the consequence…"|Tue Nov 08 23:17:30 +0000 2016
en|#ExitPoll Results on Economy, Hillary's Emails, Trump's Treatment of Women #ElectionNight #Election2016 #FoxNews20… https://t.co/bW5uwJWjVq|Tue Nov 08 23:17:30 +0000 2016
en|HILLARY CLINTON BABY SACRIFICES: Revealed by WikiLeaks https://t.co/uKxbdOoS7v via @YouTube|Tue Nov 08 23:17:30 +0000 2016
en|https://t.co/Xfb6WAXjvD Presidential Election 2016 Exit Polls: Election Day Numbers Look Good For Hillary Clinton … https://t.co/QH2YYWJ0ix|Tue Nov 08 23:17:30 +0000 2016
en|@realDonaldTrump Take your beating.|Tue Nov 08 23:17:30 +0000 2016
en|Recommended Reading: Hillary Clinton Ran Campaign Amid Unrelenting Email Controversy https://t.co/GKbOi3x9qp|Tue Nov 08 23:17:30 +0000 2016
en|RT @FoxNews: Fox News Exit Poll: 62% say @HillaryClinton's use of private email bothered them. #ElectionNight #FoxNews2016 https://t.co/zP1…|Tue Nov 08 23:17:30 +0000 2016
en|RT @AyeYoJackiee_: Can't even spell president* &amp; thinks Obama leaves tomorrow 💀😂😂 so pathetic https://t.co/PpQSyNPD2F|Tue Nov 08 23:17:30 +0000 2016
en|I really, really want to build that wall!! #MakeAmericaGreatAgain @realDonaldTrump https://t.co/9tdODwAW4D|Tue Nov 08 23:17:30 +0000 2016
en|RT @ladies4trump: I got 15 ppl in my family that voted #Trump in FL. With 29 electoral votes- we need FL!!! #ElectionDay #GoTrump|Tue Nov 08 23:17:30 +0000 2016
en|@FoxNews @HillaryClinton @realDonaldTrump bullshit no way|Tue Nov 08 23:17:30 +0000 2016
en|"RT @HeHasntTweeted2: Trump actually knew he was going to lose after the Comey letter did nothing to knock Hillary off her perch

This is ov…"|Tue Nov 08 23:17:30 +0000 2016
en|RT @JoyAnnReid: Hillary Clinton being tied among white voters with a college degree is actually a huge swing toward Democrats. #ExitPolls|Tue Nov 08 23:17:30 +0000 2016
en|RT @wizkahlissa: It's kind of scary to know that Hillary might become president|Tue Nov 08 23:17:30 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:17:30 +0000 2016
en|@realDonaldTrump Kim Jong Un for Trump! https://t.co/2JUDOZkEdl|Tue Nov 08 23:17:30 +0000 2016
en|RT @HispanicsTrump: Anybody that's still on the fence please think about the future of our country! We can't pass a country ruined by Hilla…|Tue Nov 08 23:17:30 +0000 2016
en|RT @Sia: VOTE FOR HILLARY #imwithher 🇺🇸🏳️‍🌈🙌🏻👩🏼|Tue Nov 08 23:17:30 +0000 2016
en|RT @vivelafra: ATTENTION #TRUMPTRAIN: The MSM narrative is beginning to CRUMBLE.  States long given to #Hillary are now back in th… |Tue Nov 08 23:17:30 +0000 2016
en|@realDonaldTrump I hope you beat those cheating SOB's and then make them pay|Tue Nov 08 23:17:30 +0000 2016
en|RT @KathleenWalter_: A chorus of car horns --and supporters--for @realDonaldTrump in Palm Beach Gardens, Florida. @CBS12 #Election2016 http…|Tue Nov 08 23:17:31 +0000 2016
en|RT @MattBellassai: hey @realDonaldTrump just wanna say that despite everything that's happened this election, you're still awful and i hope…|Tue Nov 08 23:17:31 +0000 2016
en|"RT @LdyGuin: @realDonaldTrump @NeilTurner_ Voted for YOU!!
#WomenForTrump #MAGA https://t.co/WyHE7oug8d"|Tue Nov 08 23:17:31 +0000 2016
en|"RT @AtlTeaPartyLove: We cannot let this Hillary Trash continue to ruin our country. Vote Trump people.

#ElectionNight https://t.co/lzTujj6…"|Tue Nov 08 23:17:31 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:17:31 +0000 2016
en|"RT @Boogie2988: Donald trump and Hillary clinton are both in a plane crash.  Who survives?
.
.
.
.
america."|Tue Nov 08 23:17:31 +0000 2016
en|RT @_obatr: Vote for Hillary #ElectionNight|Tue Nov 08 23:17:31 +0000 2016
en|Even @FrankLuntz is tweeting it... https://t.co/ONhAMGLBTz|Tue Nov 08 23:17:31 +0000 2016
en|RT @IngrahamAngle: Just read that GWB &amp; wife abstained to vote for president. The gift of clarity from @realDonaldTrump--he was like a poli…|Tue Nov 08 23:17:31 +0000 2016
en|"RT @ChatRevolve: North Central I-4 Panhandle Tampa Tallahassee Florida get out and vote for Trump we need to stop Hillary Clinton |… "|Tue Nov 08 23:17:31 +0000 2016
en|RT @Deadspin: VIDEO: Live report on Trump supporters intimidating Hillary voters w/rape threats interrupted by mad skateboard guy… |Tue Nov 08 23:17:31 +0000 2016
en|"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d…"|Tue Nov 08 23:17:31 +0000 2016
en|"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d…"|Tue Nov 08 23:17:31 +0000 2016
en|RT @Deadspin: VIDEO: Live report on Trump supporters intimidating Hillary voters w/rape threats interrupted by mad skateboard guy… |Tue Nov 08 23:17:31 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:17:31 +0000 2016
en|"RT @FacMagnaAmerica: FL: I drive 7 miles from my house, I've seen 3 Trump flash mobs outside of Republican HQs &amp; polling stations.

ZERO fo…"|Tue Nov 08 23:17:31 +0000 2016
en|RT @FreddyAmazin: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton 😂 https://t.co/UFcFkP6js1|Tue Nov 08 23:17:31 +0000 2016
en|RT @Chix4TRUMP: You all should stand down &amp; refuse to vote on the machines. Demand paper ballots! #VoteTrump #byebyeHillary… |Tue Nov 08 23:17:31 +0000 2016
en|If Hillary wins I'm buying a one way ticket out of here|Tue Nov 08 23:17:31 +0000 2016
en|"RT @TrumpWhiteHouse: Change candidate wins. Trump beat Hillary 82%-13% in an exit poll based on who will bring change. Just watch!
#Electio…"|Tue Nov 08 23:17:31 +0000 2016
en|RT @rachellh00: I hope Hillary wins cause I'm trying to get aborted 😩|Tue Nov 08 23:17:31 +0000 2016
en|RT @MLFoxwell: Hoping that by the time I wake up America will have made the right decision. #ElectionNight #MAGA #Trump|Tue Nov 08 23:17:31 +0000 2016
en|RT @Nigel_Farage: '@realDonaldTrump's plans to build a wall and put in place strong border controls are entirely sensible. https://t.co/EZ8…|Tue Nov 08 23:17:31 +0000 2016
en|@LeaveEUOfficial @Nigel_Farage @FoxBusiness @Varneyco @realDonaldTrump Shouldn't he be keeping his nose out of foreign affairs? A la Obama.|Tue Nov 08 23:17:31 +0000 2016
en|"RT @Braveheart_USA: Interestingly @GMA starts today with 13 minutes on @HillaryClinton &amp; only 3 minutes on @realDonaldTrump. 

Worried?… "|Tue Nov 08 23:17:31 +0000 2016
en|RT @calebecarma: @PrisonPlanet Hillary supporters reportedly bringing in mentally-ill voters and filling in their ballots for them. https:/…|Tue Nov 08 23:17:31 +0000 2016
en|RT @TheFunnyVine: When you have to vote for Trump or Hillary #ElectionDay https://t.co/OjPf68RARJ|Tue Nov 08 23:17:31 +0000 2016
en|RT @Deadspin: VIDEO: Live report on Trump supporters intimidating Hillary voters w/rape threats interrupted by mad skateboard guy… |Tue Nov 08 23:17:31 +0000 2016
en|RT @AmyMek: It's disgusting @FoxNews chose @megynkelly to report on the election returns! This fraud is a Hillary Shill Not a Reporter! #El…|Tue Nov 08 23:17:31 +0000 2016
en|"RT @ProgtopiaBooks: Some Pittsburgh machines changing from Trump to Hillary.
Problems call 1-866-OUR-VOTE"|Tue Nov 08 23:17:31 +0000 2016
en|RT @foxandfriends: .@TomFitton: The Clinton Foundation and Hillary Clinton are being protected by the DOJ. There's a cover-up going on… |Tue Nov 08 23:17:31 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:17:31 +0000 2016
en|Gotta be kidding me. Hillary IS the same way! She's racist as well as against gay marriage. She just recently CHANG… https://t.co/1cCmmsN6nz|Tue Nov 08 23:17:31 +0000 2016
en|"This is crazy. 
#Trump #Hillary #electionday 
https://t.co/2LeoEU9YAI"|Tue Nov 08 23:17:31 +0000 2016
en|@smellyghostgirl I seriously almost cried, like I pressed the button for Hillary and teared up.|Tue Nov 08 23:17:31 +0000 2016
en|If Hillary Wins It is WW3 https://t.co/Sa6wZpPNrt #Occupy #OWS #occupywallstreet #OccupyHQ #OccupyInfo #OWSinfo... https://t.co/PuYnuIb5EF|Tue Nov 08 23:17:31 +0000 2016
en|RT @Thomas1774Paine: #Trump Voters Complain Their Votes Locked Out of Electronic Voting Machines in New York **RT**RT**RT** #voterfraud htt…|Tue Nov 08 23:17:31 +0000 2016
en|someone collect their nigger, wanna be a slave so bad https://t.co/GlMl6prwT5|Tue Nov 08 23:17:31 +0000 2016
en|ha...food for thought!! https://t.co/xeH86GTfyJ|Tue Nov 08 23:17:31 +0000 2016
en|RT @HillaryClinton: Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https…|Tue Nov 08 23:17:31 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:17:31 +0000 2016
en|RT @meechonmars: hillary got morgan freeman narrating her commercial. how she call in a favor from the voice of God|Tue Nov 08 23:17:31 +0000 2016
en|@rudygiulianiGOP You are right Rudy!  I am off to the polls right now to vote for Hillary.|Tue Nov 08 23:17:31 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:17:31 +0000 2016
en|RT @memearchiver: We don't want Trump, we don't want Hillary, we just want Cory back in the house|Tue Nov 08 23:17:31 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:17:31 +0000 2016
en|@FoxNews Freedom Hill where we came for Freedom from @realDonaldTrump We Michiganders Love Trump and Expect him to… https://t.co/Y4ZP8UXcn6|Tue Nov 08 23:17:31 +0000 2016
en|RT @AsToldByBrina: You ugly you your daddy's son https://t.co/5mvecGRaEz|Tue Nov 08 23:17:31 +0000 2016
en|RT @UnF_Volt: If Hillary Clinton wins the election, I'LL make a banner for whoever retweets this.|Tue Nov 08 23:17:31 +0000 2016
en|@realDonaldTrump please let the 1st words out of ur mouth when u win be Hillary get ur orange jump suit ready cause I have a room ready|Tue Nov 08 23:17:32 +0000 2016
en|"RT @TEN_GOP: 🚨BREAKING: Big news from New Hampshire! Trump leads Hillary Clinton 52-41‼️

#ElectionNight #IVoted https://t.co/2cD9VHMDws"|Tue Nov 08 23:17:31 +0000 2016
